symbol,shortName,longName,exchange,market,quoteType
VNOM,viper-energy-partners,Viper Energy Partners LP,NASDAQ,us_market,EQUITY
LIVN,livanova,LivaNova PLC,NASDAQ,us_market,EQUITY
BPMC,blueprint-medicines,Blueprint Medicines Corporation,NASDAQ,us_market,EQUITY
ARVL,arrival,Arrival,NASDAQ,us_market,EQUITY
CVAC,curevac,CureVac N.V.,NASDAQ,us_market,EQUITY
PYCR,paycor,"Paycor HCM, Inc.",NASDAQ,us_market,EQUITY
CERT,,"Certara, Inc.",NASDAQ,us_market,EQUITY
DIOD,diodes-inc,Diodes Incorporated,NASDAQ,us_market,EQUITY
OPCH,,"Option Care Health, Inc.",NASDAQ,us_market,EQUITY
ABCM,abcam,Abcam plc,NASDAQ,us_market,EQUITY
ENSG,ensign-group,"The Ensign Group, Inc.",NASDAQ,us_market,EQUITY
SPSC,sps-commerce,"SPS Commerce, Inc.",NASDAQ,us_market,EQUITY
EXLS,exlservice,"ExlService Holdings, Inc.",NASDAQ,us_market,EQUITY
PZZA,papa-johns-international,"Papa John's International, Inc.",NASDAQ,us_market,EQUITY
BYND,beyond-meat,"Beyond Meat, Inc.",NASDAQ,us_market,EQUITY
EXPI,exp-world,"eXp World Holdings, Inc.",NASDAQ,us_market,EQUITY
ISBC,investors-bancorp,"Investors Bancorp, Inc.",NASDAQ,us_market,EQUITY
APPF,appfolio,"AppFolio, Inc.",NASDAQ,us_market,EQUITY
TSEM,tower-semiconductor,Tower Semiconductor Ltd.,NASDAQ,us_market,EQUITY
XRX,xerox,Xerox Holdings Corporation,NASDAQ,us_market,EQUITY
STEP,,StepStone Group Inc.,NASDAQ,us_market,EQUITY
SAFM,sanderson-farm,"Sanderson Farms, Inc.",NASDAQ,us_market,EQUITY
VRNS,varonis-systems,"Varonis Systems, Inc.",NASDAQ,us_market,EQUITY
SGRY,,"Surgery Partners, Inc.",NASDAQ,us_market,EQUITY
IRTC,irhythm-technologies,"iRhythm Technologies, Inc.",NASDAQ,us_market,EQUITY
LESL,leslie-s,"Leslie's, Inc.",NASDAQ,us_market,EQUITY
NEOG,neogen,Neogen Corporation,NASDAQ,us_market,EQUITY
HQY,healthequity,"HealthEquity, Inc.",NASDAQ,us_market,EQUITY
FRPT,freshpet,"Freshpet, Inc.",NASDAQ,us_market,EQUITY
FELE,franklin-electric,"Franklin Electric Co., Inc.",NASDAQ,us_market,EQUITY
TASK,taskus,"TaskUs, Inc.",NASDAQ,us_market,EQUITY
AVT,avnet,"Avnet, Inc.",NASDAQ,us_market,EQUITY
FOCS,focus-financial-partners,Focus Financial Partners Inc.,NASDAQ,us_market,EQUITY
FIZZ,national-beverage,National Beverage Corp.,NASDAQ,us_market,EQUITY
JAMF,jamf-holding,Jamf Holding Corp.,NASDAQ,us_market,EQUITY
EBC,,"Eastern Bankshares, Inc.",NASDAQ,us_market,EQUITY
DSEY,,"Diversey Holdings, Ltd.",NASDAQ,us_market,EQUITY
PPBI,pacific-premier-bancorp,Pacific Premier Bancorp Inc,NASDAQ,us_market,EQUITY
FLNC,fluence-energy,"Fluence Energy, Inc.",NASDAQ,us_market,EQUITY
NARI,inari-medical,"Inari Medical, Inc.",NASDAQ,us_market,EQUITY
NKLA,nikolamotor,Nikola Corporation,NASDAQ,us_market,EQUITY
UCBI,united-community-banks-georgia,"United Community Banks, Inc.",NASDAQ,us_market,EQUITY
INDB,independent-bank-mass,Independent Bank Corp.,NASDAQ,us_market,EQUITY
ANGI,angi-homeservices,Angi Inc.,NASDAQ,us_market,EQUITY
LHCG,lhc-group,LHC Group,NASDAQ,us_market,EQUITY
FATE,fate-therapeutics,"Fate Therapeutics, Inc.",NASDAQ,us_market,EQUITY
ACIW,aci-worldwide,"ACI Worldwide, Inc.",NASDAQ,us_market,EQUITY
VIAV,viavi-solutions,Viavi Solutions Inc.,NASDAQ,us_market,EQUITY
TRUP,trupanion,"Trupanion, Inc.",NASDAQ,us_market,EQUITY
TTEC,ttec,"TTEC Holdings, Inc.",NASDAQ,us_market,EQUITY
CWST,casella-waste-systems,"Casella Waste Systems, Inc.",NASDAQ,us_market,EQUITY
TRIP,tripadvisor,"TripAdvisor, Inc.",NASDAQ,us_market,EQUITY
DNLI,denali-therapeutics-inc,Denali Therapeutics Inc.,NASDAQ,us_market,EQUITY
FRHC,freedom-holding,Freedom Holding Corp.,NASDAQ,us_market,EQUITY
FHB,first-hawaiian,"First Hawaiian, Inc.",NASDAQ,us_market,EQUITY
PCH,,PotlatchDeltic Corporation - Common Stock,NASDAQ,us_market,EQUITY
INMD,inmode,InMode Ltd.,NASDAQ,us_market,EQUITY
ALKS,alkermes,Alkermes plc,NASDAQ,us_market,EQUITY
CERE,,"Cerevel Therapeutics Holdings, Inc.",NASDAQ,us_market,EQUITY
YY,yy-inc,JOYY Inc.,NASDAQ,us_market,EQUITY
PGNY,progyny,"Progyny, Inc.",NASDAQ,us_market,EQUITY
APPN,appian-corporation,Appian Corporation,NASDAQ,us_market,EQUITY
NVMI,,Nova Ltd.,NASDAQ,us_market,EQUITY
ALRM,alarm-com-holdings,"Alarm.com Holdings, Inc.",NASDAQ,us_market,EQUITY
MNDT,,"Mandiant, Inc.",NASDAQ,us_market,EQUITY
BECN,beacon-roofing-supply,"Beacon Roofing Supply, Inc.",NASDAQ,us_market,EQUITY
APLS,apellis-pharmaceuticals,"Apellis Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
HAIN,hain-celestial,"The Hain Celestial Group, Inc.",NASDAQ,us_market,EQUITY
ABCB,ameris-bancorp,Ameris Bancorp,NASDAQ,us_market,EQUITY
AAON,aaon-inc,"AAON, Inc.",NASDAQ,us_market,EQUITY
CARG,cargurus,"CarGurus, Inc.",NASDAQ,us_market,EQUITY
CELH,celsius-holdings,"Celsius Holdings, Inc.",NASDAQ,us_market,EQUITY
DCT,,"Duck Creek Technologies, Inc.",NASDAQ,us_market,EQUITY
GSHD,,"Goosehead Insurance, Inc.",NASDAQ,us_market,EQUITY
SPT,sprout-social,"Sprout Social, Inc",NASDAQ,us_market,EQUITY
SMPL,simply-good-foods-company,The Simply Good Foods Company,NASDAQ,us_market,EQUITY
AY,atlantica-yield,Atlantica Sustainable Infrastructure plc,NASDAQ,us_market,EQUITY
IQ,iqiyi,"iQIYI, Inc.",NASDAQ,us_market,EQUITY
KLIC,kulicke-and-soffa-industries,"Kulicke and Soffa Industries, Inc.",NASDAQ,us_market,EQUITY
UPWK,upwork,Upwork Inc.,NASDAQ,us_market,EQUITY
LOB,,"Live Oak Bancshares, Inc.",NASDAQ,us_market,EQUITY
ACT,,"Enact Holdings, Inc.",NASDAQ,us_market,EQUITY
VCSA,,"Vacasa, Inc.",NASDAQ,us_market,EQUITY
SONO,sonos,"Sonos, Inc.",NASDAQ,us_market,EQUITY
WSFS,wsfs-financial,WSFS Financial Corporation,NASDAQ,us_market,EQUITY
STAA,staar-surgical,STAAR Surgical Company,NASDAQ,us_market,EQUITY
SHLS,shoals-technologies-group,"Shoals Technologies Group, Inc.",NASDAQ,us_market,EQUITY
DH,definitive-healthcare,Definitive Healthcare Corp.,NASDAQ,us_market,EQUITY
CATY,cathay-general-bancorp,Cathay General Bancorp,NASDAQ,us_market,EQUITY
KRTX,,"Karuna Therapeutics, Inc.",NASDAQ,us_market,EQUITY
NSIT,insight-enterprise,"Insight Enterprises, Inc.",NASDAQ,us_market,EQUITY
SSRM,ssr-mining,SSR Mining Inc.,NASDAQ,us_market,EQUITY
KNBE,,"KnowBe4, Inc.",NASDAQ,us_market,EQUITY
VRNT,verint-systems,Verint Systems Inc.,NASDAQ,us_market,EQUITY
CRVL,,CorVel Corp.,NASDAQ,us_market,EQUITY
ACAD,acadia-pharmaceuticals,ACADIA Pharmaceuticals Inc.,NASDAQ,us_market,EQUITY
NMRK,newmark-group,"Newmark Group, Inc.",NASDAQ,us_market,EQUITY
SPWR,sunpower,SunPower Corporation,NASDAQ,us_market,EQUITY
ASO,academy-sports-and-outdoors,"Academy Sports and Outdoors, Inc.",NASDAQ,us_market,EQUITY
AEIS,advanced-energy-industries,"Advanced Energy Industries, Inc.",NASDAQ,us_market,EQUITY
BRP,brp-group,"BRP Group, Inc.",NASDAQ,us_market,EQUITY
BLKB,blackbaud,"Blackbaud, Inc.",NASDAQ,us_market,EQUITY
LOPE,grand-canyon-education,"Grand Canyon Education, Inc.",NASDAQ,us_market,EQUITY
GLPG,galapagos,Galapagos NV,NASDAQ,us_market,EQUITY
PRFT,perficient,"Perficient, Inc.",NASDAQ,us_market,EQUITY
SHOO,madden-steven,"Steven Madden, Ltd.",NASDAQ,us_market,EQUITY
LGIH,lgi-homes,"LGI Homes, Inc.",NASDAQ,us_market,EQUITY
NAVI,navient,Navient Corporation,NASDAQ,us_market,EQUITY
DUOL,duolingo,"Duolingo, Inc.",NASDAQ,us_market,EQUITY
EQRX,,"EQRx, Inc.",NASDAQ,us_market,EQUITY
ARVN,,"Arvinas, Inc.",NASDAQ,us_market,EQUITY
VC,visteon-corporation,Visteon Corporation,NASDAQ,us_market,EQUITY
RDFN,redfin,Redfin Corporation,NASDAQ,us_market,EQUITY
CVT,,Cvent Holding Corp.,NASDAQ,us_market,EQUITY
MEOH,methanex,Methanex Corporation,NASDAQ,us_market,EQUITY
SFNC,simmons-first-national,Simmons First National Corporation,NASDAQ,us_market,EQUITY
FORM,formfactor,"FormFactor, Inc.",NASDAQ,us_market,EQUITY
WDFC,wd-40,WD-40 Company,NASDAQ,us_market,EQUITY
IBTX,independent-bank-group,"Independent Bank Group, Inc",NASDAQ,us_market,EQUITY
ALGT,allegiant-travel-company,Allegiant Travel Company,NASDAQ,us_market,EQUITY
MTTR,matterport,"Matterport, Inc.",NASDAQ,us_market,EQUITY
VSAT,viasat,"ViaSat, Inc.",NASDAQ,us_market,EQUITY
EYE,national-vision-holdings,"National Vision Holdings, Inc.",NASDAQ,us_market,EQUITY
FLYW,,Flywire Corporation - Voting,NASDAQ,us_market,EQUITY
DORM,dorman-products,"Dorman Products, Inc.",NASDAQ,us_market,EQUITY
CVBF,cvb-financial,CVB Financial Corporation,NASDAQ,us_market,EQUITY
TCBI,texas-capital-bancshares,"Texas Capital Bancshares, Inc.",NASDAQ,us_market,EQUITY
ITCI,intra-celluar-therapies,Intra-Cellular Therapies Inc.,NASDAQ,us_market,EQUITY
JOBS,51job,"51job, Inc.",NASDAQ,us_market,EQUITY
COOP,mr-cooper-group,Mr. Cooper Group Inc.,NASDAQ,us_market,EQUITY
ONB,old-national-bancorp-indiana,Old National Bancorp,NASDAQ,us_market,EQUITY
MRCY,mercury-systems,Mercury Systems Inc,NASDAQ,us_market,EQUITY
SFM,sprouts-farmers-markets,"Sprouts Farmers Market, Inc.",NASDAQ,us_market,EQUITY
MMSI,merit-medical-systems,"Merit Medical Systems, Inc.",NASDAQ,us_market,EQUITY
CGC,canopy-growth,Canopy Growth Corporation,NASDAQ,us_market,EQUITY
BLDP,ballard-power-systems,"Ballard Power Systems, Inc.",NASDAQ,us_market,EQUITY
SBRA,,"Sabra Health Care REIT, Inc.",NASDAQ,us_market,EQUITY
AIMC,altra-industrial-motion,Altra Industrial Motion Corp.,NASDAQ,us_market,EQUITY
THRM,gentherm,Gentherm Inc,NASDAQ,us_market,EQUITY
NEGG,newegg-commerce,"Newegg Commerce, Inc.",NASDAQ,us_market,EQUITY
FTDR,frontdoor,"Frontdoor, Inc.",NASDAQ,us_market,EQUITY
KOD,kodiak-sciences,Kodiak Sciences Inc,NASDAQ,us_market,EQUITY
TLRY,tilray,"Tilray Brands, Inc. - Class 2",NASDAQ,us_market,EQUITY
QRTEA,qurate-retail,Liberty Interactive Corporation - Series A QVC Group Common Stock,NASDAQ,us_market,EQUITY
AUB,,Atlantic Union Bankshares Corporation,NASDAQ,us_market,EQUITY
LFST,,"LifeStance Health Group, Inc.",NASDAQ,us_market,EQUITY
CVLT,commvault-systems,"Commvault Systems, Inc.",NASDAQ,us_market,EQUITY
SIMO,silicon-motion-technology,Silicon Motion Technology Corporation,NASDAQ,us_market,EQUITY
NWE,northwestern,NorthWestern Corporation,NASDAQ,us_market,EQUITY
RUSHA,rush-enterprises,"Rush Enterprises, Inc.",NASDAQ,us_market,EQUITY
RUSHB,rush-enterprises,"Rush Enterprises, Inc.",NASDAQ,us_market,EQUITY
QRTEB,qurate-retail,Liberty Interactive Corporation - Series B QVC Group Common Stock,NASDAQ,us_market,EQUITY
IPAR,inter-parfums,"Inter Parfums, Inc.",NASDAQ,us_market,EQUITY
ULCC,frontier,"Frontier Group Holdings, Inc.",NASDAQ,us_market,EQUITY
CCOI,cogent-communications-holdings,"Cogent Communications Holdings, Inc.",NASDAQ,us_market,EQUITY
KC,,Kingsoft Cloud Holdings Limited,NASDAQ,us_market,EQUITY
RMBS,,"Rambus, Inc.",NASDAQ,us_market,EQUITY
SABR,sabre,Sabre Corporation,NASDAQ,us_market,EQUITY
WERN,werner-enterprises,"Werner Enterprises, Inc.",NASDAQ,us_market,EQUITY
TWST,twist-bioscience,Twist Bioscience Corporation,NASDAQ,us_market,EQUITY
LZ,,"LegalZoom.com, Inc.",NASDAQ,us_market,EQUITY
FWRD,forward-air,Forward Air Corporation,NASDAQ,us_market,EQUITY
CBRL,cracker-barrel-old-country-store,"Cracker Barrel Old Country Store, Inc.",NASDAQ,us_market,EQUITY
NEO,neogenomics,"NeoGenomics, Inc.",NASDAQ,us_market,EQUITY
SWTX,,"SpringWorks Therapeutics, Inc.",NASDAQ,us_market,EQUITY
ATRC,atricure,"AtriCure, Inc.",NASDAQ,us_market,EQUITY
RCII,,Rent-A-Center Inc.,NASDAQ,us_market,EQUITY
PTCT,ptc-therapeutics,"PTC Therapeutics, Inc.",NASDAQ,us_market,EQUITY
MANT,mantech-international,ManTech International Corporation,NASDAQ,us_market,EQUITY
QFIN,360-finance,"360 DigiTech, Inc.",NASDAQ,us_market,EQUITY
FULT,fulton-financial-corp,Fulton Financial Corporation,NASDAQ,us_market,EQUITY
UNIT,,Uniti Group Inc.,NASDAQ,us_market,EQUITY
ABCL,abcellera-biologics,AbCellera Biologics Inc.,NASDAQ,us_market,EQUITY
FCFS,firstcash,"FirstCash Holdings, Inc.",NASDAQ,us_market,EQUITY
VEON,veon,VEON Ltd.,NASDAQ,us_market,EQUITY
JJSF,j-and-j-snack-foods,J & J Snack Foods Corp.,NASDAQ,us_market,EQUITY
LAUR,laureate-education,"Laureate Education, Inc.",NASDAQ,us_market,EQUITY
ZNTL,,"Zentalis Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
MARA,marathon-patent,"Marathon Digital Holdings, Inc.",NASDAQ,us_market,EQUITY
OLLI,ollies-bargain-outlet,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,us_market,EQUITY
TBK,,"Triumph Bancorp, Inc.",NASDAQ,us_market,EQUITY
OPK,opko-health,"Opko Health, Inc.",NASDAQ,us_market,EQUITY
VORB,,"Virgin Orbit Holdings, Inc.",NASDAQ,us_market,EQUITY
TIGO,millicom,Millicom International Cellular S.A.,NASDAQ,us_market,EQUITY
IHRT,iheartmedia,"iHeartMedia, Inc.",NASDAQ,us_market,EQUITY
NUVA,nuvasive,"NuVasive, Inc.",NASDAQ,us_market,EQUITY
COLB,columbia-banking-systems,"Columbia Banking System, Inc.",NASDAQ,us_market,EQUITY
ITRI,itron,"Itron, Inc.",NASDAQ,us_market,EQUITY
IBOC,international-bancshares-corp,International Bancshares Corporation,NASDAQ,us_market,EQUITY
MMYT,makemytrip,MakeMyTrip Limited,NASDAQ,us_market,EQUITY
PACB,pacific-biosciences,"Pacific Biosciences of California, Inc.",NASDAQ,us_market,EQUITY
FOLD,amicus-therapeutics,"Amicus Therapeutics, Inc.",NASDAQ,us_market,EQUITY
MGEE,mge-energy,MGE Energy Inc.,NASDAQ,us_market,EQUITY
HUBG,hub-group,"Hub Group, Inc.",NASDAQ,us_market,EQUITY
MLKN,herman-miller,"MillerKnoll, Inc.",NASDAQ,us_market,EQUITY
AHCO,,AdaptHealth Corp.,NASDAQ,us_market,EQUITY
DNUT,krispy-kreme,"Krispy Kreme, Inc.",NASDAQ,us_market,EQUITY
ADPT,,Adaptive Biotechnologies Corporation,NASDAQ,us_market,EQUITY
INSM,insmed,"Insmed, Inc.",NASDAQ,us_market,EQUITY
BCRX,biocryst,"BioCryst Pharmaceuticals, Inc.",NASDAQ,us_market,EQUITY
RLAY,,"Relay Therapeutics, Inc.",NASDAQ,us_market,EQUITY
CRNC,cerence,Cerence Inc.,NASDAQ,us_market,EQUITY
OMAB,grupo-aeroportuario-del-centro-nort,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,NASDAQ,us_market,EQUITY
URBN,urban-outfitters,"Urban Outfitters, Inc.",NASDAQ,us_market,EQUITY
PDCO,patterson-companies-inc,"Patterson Companies, Inc.",NASDAQ,us_market,EQUITY
OAS,oasis-petroleum,Oasis Petroleum Inc.,NASDAQ,us_market,EQUITY
PCRX,pacira-pharmaceuticals,"Pacira BioSciences, Inc.",NASDAQ,us_market,EQUITY
FIBK,first-interstate-bancsystem,"First Interstate BancSystem, Inc.",NASDAQ,us_market,EQUITY
MNTV,,Momentive Global Inc.,NASDAQ,us_market,EQUITY
TWNK,,"Hostess Brands, Inc.",NASDAQ,us_market,EQUITY
IMAB,,I-MAB,NASDAQ,us_market,EQUITY
ENVX,enovix,Enovix Corporation,NASDAQ,us_market,EQUITY
FA,,First Advantage Corporation,NASDAQ,us_market,EQUITY
RXT,,"Rackspace Technology, Inc.",NASDAQ,us_market,EQUITY
GGAL,gpo-fin-galicia,Grupo Financiero Galicia S.A.,NASDAQ,us_market,EQUITY
PECO,phillips-edison-and-company,"Phillips Edison & Company, Inc.",NASDAQ,us_market,EQUITY
RNW,,ReNew Energy Global plc,NASDAQ,us_market,EQUITY
DADA,dada-nexus,Dada Nexus Limited,NASDAQ,us_market,EQUITY
CYTK,,"Cytokinetics, Incorporated",NASDAQ,us_market,EQUITY
IAS,,Integral Ad Science Holding Corp.,NASDAQ,us_market,EQUITY
AMEH,apollo-medical,"Apollo Medical Holdings, Inc.",NASDAQ,us_market,EQUITY
OTTR,otter-tail,Otter Tail Corporation,NASDAQ,us_market,EQUITY
WIRE,,Encore Wire Corporation,NASDAQ,us_market,EQUITY
SANM,sanmina,Sanmina Corporation,NASDAQ,us_market,EQUITY
DWAC,digital-world-acquisition-corp,Digital World Acquisition Corp.,NASDAQ,us_market,EQUITY
ACVA,,ACV Auctions Inc.,NASDAQ,us_market,EQUITY
PLXS,plexus,Plexus Corp.,NASDAQ,us_market,EQUITY
UCTT,ultra-clean,"Ultra Clean Holdings, Inc.",NASDAQ,us_market,EQUITY
CVCO,cavco-industries,"Cavco Industries, Inc.",NASDAQ,us_market,EQUITY
GO,,Grocery Outlet Holding Corp.,NASDAQ,us_market,EQUITY
LILA,liberty-latin-america,Liberty Latin America Ltd.,NASDAQ,us_market,EQUITY
LILAK,liberty-latin-america,Liberty Latin America Ltd.,NASDAQ,us_market,EQUITY
EVCM,,EverCommerce Inc.,NASDAQ,us_market,EQUITY
FMBI,first-midwest-bancorp,"First Midwest Bancorp, Inc.",NASDAQ,us_market,EQUITY
LPRO,,Open Lending Corporation,NASDAQ,us_market,EQUITY
EPAY,bottomline-technologies,"Bottomline Technologies, Inc.",NASDAQ,us_market,EQUITY
PRVA,,"Privia Health Group, Inc.",NASDAQ,us_market,EQUITY
CENT,,Central Garden & Pet Company,NASDAQ,us_market,EQUITY
AXNX,axonics,"Axonics, Inc.",NASDAQ,us_market,EQUITY
EXFY,expensify,"Expensify, Inc.",NASDAQ,us_market,EQUITY
FROG,jfrog,JFrog Ltd.,NASDAQ,us_market,EQUITY
CENTA,central-garden-and-pet,Central Garden & Pet Company,NASDAQ,us_market,EQUITY
FFBC,first-financial-bancorp,First Financial Bancorp.,NASDAQ,us_market,EQUITY
ONEM,,"1Life Healthcare, Inc.",NASDAQ,us_market,EQUITY
AUPH,aurinia,Aurinia Pharmaceuticals Inc,NASDAQ,us_market,EQUITY
TOWN,townebank,Towne Bank,NASDAQ,us_market,EQUITY
VMEO,vimeo,"Vimeo, Inc.",NASDAQ,us_market,EQUITY
BANF,bancfirst,BancFirst Corporation,NASDAQ,us_market,EQUITY
SKIN,the-beauty-health,The Beauty Health Company,NASDAQ,us_market,EQUITY
IBRX,immunitybio,"ImmunityBio, Inc.",NASDAQ,us_market,EQUITY
FRME,first-merchants,First Merchants Corporation,NASDAQ,us_market,EQUITY
SAGE,sage-therapeutics,"Sage Therapeutics, Inc.",NASDAQ,us_market,EQUITY
RELY,,"Remitly Global, Inc.",NASDAQ,us_market,EQUITY
TTGT,,"TechTarget, Inc.",NASDAQ,us_market,EQUITY
