symbol,shortName,longName,exchange,market,quoteType
PLUG,plug-power,"Plug Power, Inc.",NASDAQ,us_market,EQUITY
UHAL,amerco,Amerco,NASDAQ,us_market,EQUITY
NWS,news-new,News Corporation,NASDAQ,us_market,EQUITY
NWSA,news-corporation,News Corporation,NASDAQ,us_market,EQUITY
DISCB,discovery,"Discovery, Inc. - Series B",NASDAQ,us_market,EQUITY
CGNX,cognex,Cognex Corporation,NASDAQ,us_market,EQUITY
STLD,steel-dynamics,"Steel Dynamics, Inc.",NASDAQ,us_market,EQUITY
BZ,,KANZHUN LIMITED - American Depository Shares,NASDAQ,us_market,EQUITY
JKHY,henry-jack-and-associates,"Jack Henry & Associates, Inc.",NASDAQ,us_market,EQUITY
APA,apa-corporation,APA Corporation,NASDAQ,us_market,EQUITY
HTHT,huazhu,Huazhu Group Limited,NASDAQ,us_market,EQUITY
HTZ,hertz,"Hertz Global Holdings, Inc",NASDAQ,us_market,EQUITY
PCTY,paylocity,Paylocity Holding Corporation,NASDAQ,us_market,EQUITY
MIDD,middleby,The Middleby Corporation,NASDAQ,us_market,EQUITY
CAR,avis-budget-group,"Avis Budget Group, Inc.",NASDAQ,us_market,EQUITY
WYNN,wynn-resorts,"Wynn Resorts, Limited",NASDAQ,us_market,EQUITY
PTON,peloton-interactive-inc,"Peloton Interactive, Inc.",NASDAQ,us_market,EQUITY
ZNGA,zynga,Zynga Inc.,NASDAQ,us_market,EQUITY
NWL,newell-brands,Newell Brands Inc.,NASDAQ,us_market,EQUITY
FIVE,five-below,"Five Below, Inc.",NASDAQ,us_market,EQUITY
MKSI,mks-instruments,"MKS Instruments, Inc.",NASDAQ,us_market,EQUITY
DKNG,draftkings,DraftKings Inc.,NASDAQ,us_market,EQUITY
AXON,axon-enterprise,"Axon Enterprise, Inc.",NASDAQ,us_market,EQUITY
NVEI,nuvei,Nuvei Corporation - Subordinate Voting Shares,NASDAQ,us_market,EQUITY
DLO,dlocal,DLocal Limited,NASDAQ,us_market,EQUITY
FSLR,first-solar,"First Solar, Inc.",NASDAQ,us_market,EQUITY
AUR,aurora-innovation,"Aurora Innovation, Inc.",NASDAQ,us_market,EQUITY
GNTX,gentex,Gentex Corporation,NASDAQ,us_market,EQUITY
CHDN,churchill-downs,"Churchill Downs, Incorporated",NASDAQ,us_market,EQUITY
CHK,,Chesapeake Energy Corporation,NASDAQ,us_market,EQUITY
TTEK,tetra-tech,"Tetra Tech, Inc.",NASDAQ,us_market,EQUITY
LECO,lincoln-electric,"Lincoln Electric Holdings, Inc.",NASDAQ,us_market,EQUITY
MAT,mattel,"Mattel, Inc.",NASDAQ,us_market,EQUITY
PENN,penn-national-gaming,"Penn National Gaming, Inc.",NASDAQ,us_market,EQUITY
ESLT,elbit-systems,Elbit Systems Ltd.,NASDAQ,us_market,EQUITY
MQ,marqeta,"Marqeta, Inc.",NASDAQ,us_market,EQUITY
PAA,plains-all-american-pipeline-lp,"Plains All American Pipeline, L.P.",NASDAQ,us_market,EQUITY
PLTK,playtika,Playtika Holding Corp.,NASDAQ,us_market,EQUITY
LFUS,littelfuse,"Littelfuse, Inc.",NASDAQ,us_market,EQUITY
CROX,crocs,"Crocs, Inc.",NASDAQ,us_market,EQUITY
WWD,woodward,"Woodward, Inc.",NASDAQ,us_market,EQUITY
CASY,casey-s-general-stores,"Caseys General Stores, Inc.",NASDAQ,us_market,EQUITY
NXST,nexstar-media,"Nexstar Media Group, Inc.",NASDAQ,us_market,EQUITY
PPC,pilgrims,Pilgrim's Pride Corporation,NASDAQ,us_market,EQUITY
DOOO,brp,BRP Inc.,NASDAQ,us_market,EQUITY
RUN,sunrun,Sunrun Inc.,NASDAQ,us_market,EQUITY
EEFT,euronet-worldwide,"Euronet Worldwide, Inc.",NASDAQ,us_market,EQUITY
REYN,reynolds-consumer,Reynolds Consumer Products Inc.,NASDAQ,us_market,EQUITY
RGLD,royal-gold,"Royal Gold, Inc.",NASDAQ,us_market,EQUITY
GT,goodyear-tire-and-rubber,The Goodyear Tire & Rubber Company,NASDAQ,us_market,EQUITY
COHR,coherent,"Coherent, Inc.",NASDAQ,us_market,EQUITY
FOXF,fox-factory-holding,Fox Factory Holding Corp.,NASDAQ,us_market,EQUITY
SGMS,scientific-games,Scientific Games Corp,NASDAQ,us_market,EQUITY
TXRH,texas-roadhouse,"Texas Roadhouse, Inc.",NASDAQ,us_market,EQUITY
COLM,columbia-sportswear,Columbia Sportswear Company,NASDAQ,us_market,EQUITY
ROLL,rbc-bearings,RBC Bearings Incorporated,NASDAQ,us_market,EQUITY
COKE,coca-cola,"Coca-Cola Consolidated, Inc.",NASDAQ,us_market,EQUITY
LAZR,luminar,"Luminar Technologies, Inc.",NASDAQ,us_market,EQUITY
UFPI,universal-forest-products,"UFP Industries, Inc.",NASDAQ,us_market,EQUITY
PDCE,pdc-energy,"PDC Energy, Inc.",NASDAQ,us_market,EQUITY
HELE,helen-of-troy,Helen of Troy Limited,NASDAQ,us_market,EQUITY
SRCL,stericycle,"Stericycle, Inc.",NASDAQ,us_market,EQUITY
RRR,red-rock-resorts,"Red Rock Resorts, Inc.",NASDAQ,us_market,EQUITY
KRNT,,Kornit Digital Ltd.,NASDAQ,us_market,EQUITY
DRVN,driven-brands,Driven Brands Holdings Inc.,NASDAQ,us_market,EQUITY
EXPO,exponent,"Exponent, Inc.",NASDAQ,us_market,EQUITY
WEN,wendys-company,Wendy's Company (The),NASDAQ,us_market,EQUITY
STNE,stoneco,StoneCo Ltd.,NASDAQ,us_market,EQUITY
BCPC,balchem,Balchem Corporation,NASDAQ,us_market,EQUITY
NFE,new-fortress-energy-llc,New Fortress Energy Inc.,NASDAQ,us_market,EQUITY
OZON,ozon,Ozon Holdings PLC,NASDAQ,us_market,EQUITY
WOOF,petco-health-and-wellness,"Petco Health and Wellness Company, Inc.",NASDAQ,us_market,EQUITY
PAAS,pan-american-silver,Pan American Silver Corp.,NASDAQ,us_market,EQUITY
CRCT,,"Cricut, Inc.",NASDAQ,us_market,EQUITY
CHX,championx,ChampionX Corporation,NASDAQ,us_market,EQUITY
SLGN,silgan-holdings,Silgan Holdings Inc.,NASDAQ,us_market,EQUITY
VICR,vicor,Vicor Corporation,NASDAQ,us_market,EQUITY
RKLB,rocket-lab,"Rocket Lab USA, Inc.",NASDAQ,us_market,EQUITY
WING,wingstop,Wingstop Inc.,NASDAQ,us_market,EQUITY
OTLY,,Oatly Group AB,NASDAQ,us_market,EQUITY
LANC,lancaster-colony,Lancaster Colony Corporation,NASDAQ,us_market,EQUITY
MLCO,melco,Melco Resorts & Entertainment Limited,NASDAQ,us_market,EQUITY
VNOM,viper-energy-partners,Viper Energy Partners LP,NASDAQ,us_market,EQUITY
EXLS,exlservice,"ExlService Holdings, Inc.",NASDAQ,us_market,EQUITY
PZZA,papa-johns-international,"Papa John's International, Inc.",NASDAQ,us_market,EQUITY
BYND,beyond-meat,"Beyond Meat, Inc.",NASDAQ,us_market,EQUITY
SAFM,sanderson-farm,"Sanderson Farms, Inc.",NASDAQ,us_market,EQUITY
LESL,leslie-s,"Leslie's, Inc.",NASDAQ,us_market,EQUITY
FRPT,freshpet,"Freshpet, Inc.",NASDAQ,us_market,EQUITY
FELE,franklin-electric,"Franklin Electric Co., Inc.",NASDAQ,us_market,EQUITY
TASK,taskus,"TaskUs, Inc.",NASDAQ,us_market,EQUITY
FIZZ,national-beverage,National Beverage Corp.,NASDAQ,us_market,EQUITY
DSEY,,"Diversey Holdings, Ltd.",NASDAQ,us_market,EQUITY
FLNC,fluence-energy,"Fluence Energy, Inc.",NASDAQ,us_market,EQUITY
ANGI,angi-homeservices,Angi Inc.,NASDAQ,us_market,EQUITY
ACIW,aci-worldwide,"ACI Worldwide, Inc.",NASDAQ,us_market,EQUITY
TTEC,ttec,"TTEC Holdings, Inc.",NASDAQ,us_market,EQUITY
CWST,casella-waste-systems,"Casella Waste Systems, Inc.",NASDAQ,us_market,EQUITY
TRIP,tripadvisor,"TripAdvisor, Inc.",NASDAQ,us_market,EQUITY
BECN,beacon-roofing-supply,"Beacon Roofing Supply, Inc.",NASDAQ,us_market,EQUITY
HAIN,hain-celestial,"The Hain Celestial Group, Inc.",NASDAQ,us_market,EQUITY
AAON,aaon-inc,"AAON, Inc.",NASDAQ,us_market,EQUITY
CELH,celsius-holdings,"Celsius Holdings, Inc.",NASDAQ,us_market,EQUITY
SMPL,simply-good-foods-company,The Simply Good Foods Company,NASDAQ,us_market,EQUITY
AY,atlantica-yield,Atlantica Sustainable Infrastructure plc,NASDAQ,us_market,EQUITY
IQ,iqiyi,"iQIYI, Inc.",NASDAQ,us_market,EQUITY
VCSA,,"Vacasa, Inc.",NASDAQ,us_market,EQUITY
SONO,sonos,"Sonos, Inc.",NASDAQ,us_market,EQUITY
SHLS,shoals-technologies-group,"Shoals Technologies Group, Inc.",NASDAQ,us_market,EQUITY
SSRM,ssr-mining,SSR Mining Inc.,NASDAQ,us_market,EQUITY
SPWR,sunpower,SunPower Corporation,NASDAQ,us_market,EQUITY
ASO,academy-sports-and-outdoors,"Academy Sports and Outdoors, Inc.",NASDAQ,us_market,EQUITY
LOPE,grand-canyon-education,"Grand Canyon Education, Inc.",NASDAQ,us_market,EQUITY
SHOO,madden-steven,"Steven Madden, Ltd.",NASDAQ,us_market,EQUITY
LGIH,lgi-homes,"LGI Homes, Inc.",NASDAQ,us_market,EQUITY
DUOL,duolingo,"Duolingo, Inc.",NASDAQ,us_market,EQUITY
VC,visteon-corporation,Visteon Corporation,NASDAQ,us_market,EQUITY
MEOH,methanex,Methanex Corporation,NASDAQ,us_market,EQUITY
WDFC,wd-40,WD-40 Company,NASDAQ,us_market,EQUITY
EYE,national-vision-holdings,"National Vision Holdings, Inc.",NASDAQ,us_market,EQUITY
FLYW,,Flywire Corporation - Voting,NASDAQ,us_market,EQUITY
DORM,dorman-products,"Dorman Products, Inc.",NASDAQ,us_market,EQUITY
JOBS,51job,"51job, Inc.",NASDAQ,us_market,EQUITY
MRCY,mercury-systems,Mercury Systems Inc,NASDAQ,us_market,EQUITY
SFM,sprouts-farmers-markets,"Sprouts Farmers Market, Inc.",NASDAQ,us_market,EQUITY
BLDP,ballard-power-systems,"Ballard Power Systems, Inc.",NASDAQ,us_market,EQUITY
AIMC,altra-industrial-motion,Altra Industrial Motion Corp.,NASDAQ,us_market,EQUITY
THRM,gentherm,Gentherm Inc,NASDAQ,us_market,EQUITY
FTDR,frontdoor,"Frontdoor, Inc.",NASDAQ,us_market,EQUITY
QRTEA,qurate-retail,Liberty Interactive Corporation - Series A QVC Group Common Stock,NASDAQ,us_market,EQUITY
NWE,northwestern,NorthWestern Corporation,NASDAQ,us_market,EQUITY
RUSHA,rush-enterprises,"Rush Enterprises, Inc.",NASDAQ,us_market,EQUITY
RUSHB,rush-enterprises,"Rush Enterprises, Inc.",NASDAQ,us_market,EQUITY
QRTEB,qurate-retail,Liberty Interactive Corporation - Series B QVC Group Common Stock,NASDAQ,us_market,EQUITY
IPAR,inter-parfums,"Inter Parfums, Inc.",NASDAQ,us_market,EQUITY
SABR,sabre,Sabre Corporation,NASDAQ,us_market,EQUITY
LZ,,"LegalZoom.com, Inc.",NASDAQ,us_market,EQUITY
CBRL,cracker-barrel-old-country-store,"Cracker Barrel Old Country Store, Inc.",NASDAQ,us_market,EQUITY
RCII,,Rent-A-Center Inc.,NASDAQ,us_market,EQUITY
MANT,mantech-international,ManTech International Corporation,NASDAQ,us_market,EQUITY
JJSF,j-and-j-snack-foods,J & J Snack Foods Corp.,NASDAQ,us_market,EQUITY
LAUR,laureate-education,"Laureate Education, Inc.",NASDAQ,us_market,EQUITY
OLLI,ollies-bargain-outlet,"Ollie's Bargain Outlet Holdings, Inc.",NASDAQ,us_market,EQUITY
VORB,,"Virgin Orbit Holdings, Inc.",NASDAQ,us_market,EQUITY
IHRT,iheartmedia,"iHeartMedia, Inc.",NASDAQ,us_market,EQUITY
ITRI,itron,"Itron, Inc.",NASDAQ,us_market,EQUITY
MMYT,makemytrip,MakeMyTrip Limited,NASDAQ,us_market,EQUITY
MGEE,mge-energy,MGE Energy Inc.,NASDAQ,us_market,EQUITY
MLKN,herman-miller,"MillerKnoll, Inc.",NASDAQ,us_market,EQUITY
DNUT,krispy-kreme,"Krispy Kreme, Inc.",NASDAQ,us_market,EQUITY
URBN,urban-outfitters,"Urban Outfitters, Inc.",NASDAQ,us_market,EQUITY
OAS,oasis-petroleum,Oasis Petroleum Inc.,NASDAQ,us_market,EQUITY
TWNK,,"Hostess Brands, Inc.",NASDAQ,us_market,EQUITY
ENVX,enovix,Enovix Corporation,NASDAQ,us_market,EQUITY
FA,,First Advantage Corporation,NASDAQ,us_market,EQUITY
RNW,,ReNew Energy Global plc,NASDAQ,us_market,EQUITY
IAS,,Integral Ad Science Holding Corp.,NASDAQ,us_market,EQUITY
OTTR,otter-tail,Otter Tail Corporation,NASDAQ,us_market,EQUITY
WIRE,,Encore Wire Corporation,NASDAQ,us_market,EQUITY
ACVA,,ACV Auctions Inc.,NASDAQ,us_market,EQUITY
CVCO,cavco-industries,"Cavco Industries, Inc.",NASDAQ,us_market,EQUITY
GO,,Grocery Outlet Holding Corp.,NASDAQ,us_market,EQUITY
CENT,,Central Garden & Pet Company,NASDAQ,us_market,EQUITY
CENTA,central-garden-and-pet,Central Garden & Pet Company,NASDAQ,us_market,EQUITY
SKIN,the-beauty-health,The Beauty Health Company,NASDAQ,us_market,EQUITY
RELY,,"Remitly Global, Inc.",NASDAQ,us_market,EQUITY
IOSP,innospec,Innospec Inc.,NASDAQ,us_market,EQUITY
SWIM,,"Latham Group, Inc.",NASDAQ,us_market,EQUITY
HHR,headhunter,HeadHunter Group PLC,NASDAQ,us_market,EQUITY
VRRM,verra-mobility,Verra Mobility Corporation,NASDAQ,us_market,EQUITY
SBGI,sinclair-broadcast-group,"Sinclair Broadcast Group, Inc.",NASDAQ,us_market,EQUITY
EVGO,evgo,EVgo Inc.,NASDAQ,us_market,EQUITY
AVDX,avidxchange-holdings,"AvidXchange Holdings, Inc.",NASDAQ,us_market,EQUITY
ADV,,Advantage Solutions Inc.,NASDAQ,us_market,EQUITY
ODP,office-depot,The ODP Corporation,NASDAQ,us_market,EQUITY
CYRX,cryoport,"CryoPort, Inc.",NASDAQ,us_market,EQUITY
REGI,renewable-energy-group,"Renewable Energy Group, Inc.",NASDAQ,us_market,EQUITY
PAGP,plains-gp,"Plains GP Holdings, L.P.",NASDAQ,us_market,EQUITY
PSMT,pricesmart,"PriceSmart, Inc.",NASDAQ,us_market,EQUITY
PTVE,,Pactiv Evergreen Inc.,NASDAQ,us_market,EQUITY
PTEN,patterson-uti-energy,"Patterson-UTI Energy, Inc.",NASDAQ,us_market,EQUITY
OSTK,overstock,"Overstock.com, Inc.",NASDAQ,us_market,EQUITY
WFRD,,Weatherford International plc,NASDAQ,us_market,EQUITY
PAYO,,Payoneer Global Inc.,NASDAQ,us_market,EQUITY
PTLO,portillo-s,Portillo's Inc.,NASDAQ,us_market,EQUITY
CDLX,cardlytics,"Cardlytics, Inc. Common Stock",NASDAQ,us_market,EQUITY
CDEV,centennial-resource-development,"Centennial Resource Development, Inc.",NASDAQ,us_market,EQUITY
STGW,,Stagwell Inc.,NASDAQ,us_market,EQUITY
KTOS,kratos-defense-and-security-solutions,"Kratos Defense & Security Solutions, Inc.",NASDAQ,us_market,EQUITY
GSKY,greensky,"GreenSky, Inc.",NASDAQ,us_market,EQUITY
UDMY,udemy,"Udemy, Inc.",NASDAQ,us_market,EQUITY
BIRD,allbirds,"Allbirds, Inc.",NASDAQ,us_market,EQUITY
FRG,,"Franchise Group, Inc.",NASDAQ,us_market,EQUITY
ROCK,gibraltar-industries,"Gibraltar Industries, Inc.",NASDAQ,us_market,EQUITY
CALM,cal-maine-foods,"Cal-Maine Foods, Inc.",NASDAQ,us_market,EQUITY
HMHC,houghton-mifflin,Houghton Mifflin Harcourt Company,NASDAQ,us_market,EQUITY
CAKE,cheesecake-factory,The Cheesecake Factory Incorporated,NASDAQ,us_market,EQUITY
ICFI,icf-international,"ICF International, Inc.",NASDAQ,us_market,EQUITY
CRSR,corsair,"Corsair Gaming, Inc.",NASDAQ,us_market,EQUITY
STER,,Sterling Check Corp.,NASDAQ,us_market,EQUITY
MNRO,monro,"Monro, Inc.",NASDAQ,us_market,EQUITY
CSWI,,"CSW Industrials, Inc.",NASDAQ,us_market,EQUITY
BLMN,bloomin-brands,"Bloomin' Brands, Inc.",NASDAQ,us_market,EQUITY
CMPR,cimpress-n-v,Cimpress plc,NASDAQ,us_market,EQUITY
PLAY,dave-and-buster-s-entertainment,"Dave & Buster's Entertainment, Inc.",NASDAQ,us_market,EQUITY
ARLP,alliance-resource-partners-lp,"Alliance Resource Partners, L.P.",NASDAQ,us_market,EQUITY
NVEE,,"NV5 Global, Inc.",NASDAQ,us_market,EQUITY
JACK,jack-in-the-box,Jack In The Box Inc.,NASDAQ,us_market,EQUITY
MGPI,mgp-ingredients-new,"MGP Ingredients, Inc.",NASDAQ,us_market,EQUITY
SFIX,stitch-fix,"Stitch Fix, Inc.",NASDAQ,us_market,EQUITY
IRBT,irobot,iRobot Corporation,NASDAQ,us_market,EQUITY
PATK,,"Patrick Industries, Inc.",NASDAQ,us_market,EQUITY
MSEX,,Middlesex Water Company,NASDAQ,us_market,EQUITY
HLMN,,Hillman Solutions Corp.,NASDAQ,us_market,EQUITY
ARRY,array-technologies,"Array Technologies, Inc.",NASDAQ,us_market,EQUITY
RTLR,,Rattler Midstream LP,NASDAQ,us_market,EQUITY
DFH,,"Dream Finders Homes, Inc.",NASDAQ,us_market,EQUITY
FFIE,,Faraday Future Intelligent Electric Inc.,NASDAQ,us_market,EQUITY
LILM,,Lilium N.V.,NASDAQ,us_market,EQUITY
XPEL,xpel,"XPEL, Inc.",NASDAQ,us_market,EQUITY
SSP,scripps-ew-company,E.W. Scripps Company (The),NASDAQ,us_market,EQUITY
FCEL,fuelcell-energy,"FuelCell Energy, Inc.",NASDAQ,us_market,EQUITY
HPK,,"HighPeak Energy, Inc.",NASDAQ,us_market,EQUITY
AMCX,amc-networks,AMC Networks Inc.,NASDAQ,us_market,EQUITY
GPRE,,"Green Plains, Inc.",NASDAQ,us_market,EQUITY
RPAY,,Repay Holdings Corporation,NASDAQ,us_market,EQUITY
SNBR,sleep-number,Sleep Number Corporation,NASDAQ,us_market,EQUITY
CSIQ,canadian-solar,Canadian Solar Inc.,NASDAQ,us_market,EQUITY
MYRG,,"MYR Group, Inc.",NASDAQ,us_market,EQUITY
GPRO,gopro,"GoPro, Inc.",NASDAQ,us_market,EQUITY
WISH,contextlogic,ContextLogic Inc.,NASDAQ,us_market,EQUITY
KALU,kaiser-aluminum,Kaiser Aluminum Corporation,NASDAQ,us_market,EQUITY
GOEV,canoo,Canoo Inc.,NASDAQ,us_market,EQUITY
FLWS,1-800-flowers-com,"1-800-FLOWERS.COM, Inc.",NASDAQ,us_market,EQUITY
EWCZ,european-wax-center,"European Wax Center, Inc.",NASDAQ,us_market,EQUITY
OSIS,osi-systems,"OSI Systems, Inc.",NASDAQ,us_market,EQUITY
FRTA,forterra,"Forterra, Inc.",NASDAQ,us_market,EQUITY
ASTE,,"Astec Industries, Inc.",NASDAQ,us_market,EQUITY
GDEV,,Nexters Inc.,NASDAQ,us_market,EQUITY
SCPL,sciplay,SciPlay Corporation,NASDAQ,us_market,EQUITY
OMP,,Oasis Midstream Partners LP,NASDAQ,us_market,EQUITY
KFRC,,"Kforce, Inc.",NASDAQ,us_market,EQUITY
AMRS,amyris,"Amyris, Inc.",NASDAQ,us_market,EQUITY
GLNG,golar-lng-limited,Golar LNG Limited,NASDAQ,us_market,EQUITY
REE,,REE Automotive Ltd.,NASDAQ,us_market,EQUITY
MLAB,,"Mesa Laboratories, Inc.",NASDAQ,us_market,EQUITY
CENX,century-aluminum,Century Aluminum Company,NASDAQ,us_market,EQUITY
IMKTA,,"Ingles Markets, Incorporated",NASDAQ,us_market,EQUITY
TRS,trimas,TriMas Corporation,NASDAQ,us_market,EQUITY
MVST,microvast,"Microvast Holdings, Inc.",NASDAQ,us_market,EQUITY
AVAV,aerovironment,"AeroVironment, Inc.",NASDAQ,us_market,EQUITY
BBBY,bed-bath-and-beyond,Bed Bath & Beyond Inc.,NASDAQ,us_market,EQUITY
SCHL,scholastic,Scholastic Corporation,NASDAQ,us_market,EQUITY
ARHS,arhaus,"Arhaus, Inc.",NASDAQ,us_market,EQUITY
PRIM,,Primoris Services Corporation,NASDAQ,us_market,EQUITY
STRA,strategic-education,"Strategic Education, Inc.",NASDAQ,us_market,EQUITY
BATRA,liberty-media,Liberty Media Corporation - Series A Liberty Braves,NASDAQ,us_market,EQUITY
ROCC,penn-virginia,Ranger Oil Corporation,NASDAQ,us_market,EQUITY
MNTK,,"Montauk Renewables, Inc.",NASDAQ,us_market,EQUITY
CMCO,columbus-mckinnon,Columbus McKinnon Corporation,NASDAQ,us_market,EQUITY
ROAD,,"Construction Partners, Inc.",NASDAQ,us_market,EQUITY
BATRK,liberty-media,Liberty Media Corporation - Series C Liberty Braves,NASDAQ,us_market,EQUITY
ASTR,astra,"Astra Space, Inc.",NASDAQ,us_market,EQUITY
SNPO,snap-one,Snap One Holdings Corp.,NASDAQ,us_market,EQUITY
OFLX,,"Omega Flex, Inc.",NASDAQ,us_market,EQUITY
